REPOSSESSING SERVICE,2
ENGRAVERS- CARD,2
DRY ICE-MFRS AND WHOLESALE,2
BUCKLE and CLASP MANUFACTURERS (See also Fastener Manufacturers),2
*Shevext Metals,2
"*Pive, Ten & Twenty-five Cent Stores (See Department Stores-5 Cents to 31) Flags, Banners & Bunting",2
KNIT GOON-RETAIL,2
Automobile Accessories & Part,2
"""'Offlce- Buildings""",2
FRUIT AND VEGETABLE J UICE,2
Tile MIrs-Bldg,2
"""*WOMEN'8 APPAREL-RETAIL""",2
*Automotive Service,2
*BONDS -F1DELITY AND S URE TY,2
OXYGEN SERVICE,2
Bnglneers-Management,2
ster,2
*Office Furniture,2
RADIO AND TELEVISION SETS AND SUPPLIES-W HOLE SALE,2
UNITARIAN,2
"FLAGS, BANNERS and BUNTING",2
Sewing Machine Attachinents & Supplies,2
"""f'Burglary Insurance""",2
"BADGES, CHECKS AND MEDAIS",2
mConcrete Construction-Con- tractors,2
*Metal Garages-Mirs,2
"""*Shoe Repairers-I'indings""",2
Hat & Cap Dezalers-Retail (See also Mews Furnishings- Retail),2
TOOLS-RENTALS,2
*concrete Construction-eCOn- tractors,2
*Insurance Group,2
Tea & Coffee-Wholesale,2
RIMMTORS-WHOLESAIE,2
SAVINGS 1M IDAN ASSOCIATIONS,2
*0tfice Furniture,2
"*Pine Fittings, Hangers, Valves, Unit Heaters and Specialties",2
SLIP COVERS MANUFACTURERS,2
"PlorisMWholwale (See also Nurserymen) ,",2
STEEL MFRS,2
ffWomews Apparel,2
*MEDICAL CLINICS,2
*ORGANIZATIONS- HEALTH,2
Lettering & Sign Painting,2
Ag ricultural Implements & Machinery Dealers,2
BOAT BUILDERS,2
*ere Specialties,2
Bearings-Ball and Roller-Mirs,2
*Indigo & Indigo Extracts,2
ELECTROTYPERS and STEREOTYPERS,2
Machines,2
FUNERAL DIRECTORS SUPPLIES,2
TRUCKS- REPAIRIN G,2
*Electric Motor Generators,2
*Lightering,2
*Stone Cutters & Deaiers,2
SHOW CASE MANUFACTURERS,2
*MASON CONTRACTORS,2
"""l' 90NDS-FIDEI.JTY and SURETY""",2
*Insecticide Mfrs,2
"""'Nlckel Platers (See also Platers)""",2
*Beer & Ale--Wholesale,2
*FENCES-CHAIN LINK,2
J ewelry Bumishers,2
"Aprons, Jackets &o-Mirs",2
*cleansers-Blankets & Cur- talns,2
WASTE D SILK AND WOOL,2
Music Dealers-S-heet,2
*POTATO COMMISSION MERCHANTS,2
"""*Builders' Finish""",2
ENGINEERS-DESIGNIN G,2
"""MACHINISTS' SUPPLIES and TOOLS""",2
*Electrical Appliances and Equipment,2
*READING SCHOOLS,2
*00cktall Lounges,2
Chair Mirs (See Furniture Mfrs) Chair Renting,2
HAY and STRAW DEALERS,2
*01vil Engineers and Surveyors (See also Engineers-Civil),2
Elastic Goods-Mirs,2
BROKERS-CUS TOM HOUSE,2
Tile MIrs-Building,2
*Insurance-Accldent & Health,2
*Electric Light & Power Cds,2
"DICTATING MACHINES,",2
*Electric Appliances-Repalred,2
J ANITORQ SUPPLIES,2
*OIL AND OIL BURNERS,2
*Wooden Displays,2
GRANITE AN D MARBLE WORKERS,2
Men1s Pumidhings-Wholesale,2
Steeple J acks,2
Power Plant Equipment and Sup- nlies,2
"""*I'edera1 Housing Lozams""",2
* PACKING,2
*Sllver Platers (See Platers) Sllversmlths,2
ELASTIC GOODS MANUFACTUREIS,2
*Kindling (See Wood Dealers) *Kitchen Furnishings (See also House Furnishing Goods),2
"""'Brokers-Investments""",2
*Planlng Mills (See Saw Mills) *Plaster,2
HOUSEHOLD APPLIANCES MFRS,2
WALL PAPER-WHOLE SALE,2
Furnaces and Furnace Repairs -Dealers,2
"*0otton & Woolen Waste (See Waste Dealers-Cotton, Silk .& Wool) *Counsielors-at-Law",2
"*Le,qal Forms & Stationery",2
ENGINEERS-TRAFFIC AND TRANSPORTATION,2
"Teachers (See Colleges, Schools and Aca- demies; also Miscellaneous Dept) Telegraph Companies",2
*WINDOWS-STEEL and ALUMINUM,2
"""'APPLIANCE S- HOUSEHOLD""",2
*WATERPROOFIN G CONTRACTORS,2
GARDEN AND LAWN IMPLEMENTS-DEALERS,2
*REAL ESTATE- COMMERCIAL AND INDUSTRIAL,2
"l""AUTOMOBILES",2
*Air Conditioning,2
MICROFILMING,2
ELECTRIC RAZORS-SALES AND SERVICE,2
Refrigerators-Electric,2
ICE-MFRS AN D WHOL,2
Shoe Dealers-Wholosale & J obbels,2
GOLF COURSES,2
BUILDIN G WRECKERS,2
INTERPRETERS,2
WINDOW SHADE-DEALERS,2
Ashmont,2
"""'INSURANCE -GE NE RAL""",2
"""'I-eqal Forms & Stationery""",2
ORGANIZATIONS-WE LFARE AND\nRELIEF-Contd,2
* AUTOMOBI LE LOANS,2
MILLINERY GOODS -WHOLESALE,2
FOREIGN EXCHANGE,2
Church of Providence 42 Ham- mond,2
"""'Pllin.g Cabinets & Office Equip- ment""",2
"Artists, Materials",2
Stokers-Coal,2
INVETMENT COUNSEL-CONTD,2
Consuls-Porerig,2
CHEMICAL DEALERS,2
*INSURANCE- INLAND MARINE,2
*HOME IMPROVEMENTS,2
LIGHT HEAT AND POWER COMPANIES,2
*Solictors of Patents (See also Patent Solicitors),2
"""JANITORS' SUPPLIIB""",2
VETERIN ARIAN S,2
"""1' SIGNS-0UTD0OR""",2
Wall Paper Dealers-Wholesalo & Retail,2
* Si1ver Platers (See Platers) Silversmiths,2
"""Englneers-Industrial",2
*Insulatinq Contractors,2
HAT CLEANERS AN D BLOCKERS,2
BUILDING MAINTE NANCE,2
*Tractors & Engines,2
*Trusteos,2
"""*I'loor Planing & Surfacing""",2
Engineers-Electrical,2
CARPET AND RUG,2
*Gear Blanks for Gears,2
INSURANCE COMPANY (TITLE GUARANTEE OF RI DIVISION) 06,2
CIGARS AND TOBACCO- WHOL,2
Type Founders,2
- RETAIL,2
*Lodges,2
*News Service-Radio,2
*Sollcitors of Patents (See also Patent Solicitors),2
*Oil Burners-Domestic & Com- mercial,2
*0ream Dealers,2
Jewelers-Solderers,2
* MOVERS,2
* PAINTERS and DECORATORS,2
Flavoring Extract Mfrs,2
*Drawlng Supplies,2
Englneers-Mechanlcal,2
ENGINEERS-CHEMICAL,2
Sign & Gard Writers,2
Regalia Makers,2
DISIN FE CTAN T MANUFACTURERS,2
*Copper Manufacturers,2
"""'Paper Box Mfrs (See also Box Mfrs-Paper)""",2
PHYSICAL C UL TUR E,2
PICKLE MFRS,2
"""G-old Platers (See Plating Works) *Gold Refiners & Smelters (See also Assayers & Refiners)",2
SUPPLIES-SALES AND SERVICE,2
*Insurance-Automoblle,2
PAPER DEALERS-CONTD,2
Electrortypers & Stereotypers,2
mORNAMENTAL IRON and STEEL WORK,2
*anber-Hardwood,2
"""Pipes & Smokers' Articles-Mtrs""",2
REFRIGERATION COMMERCIAL AN D INDUSTRIAL,2
"*Nuts, Bolts, &c",2
CONCRETE and GENDER BLOCK- MANUFACTURERS,2
*Gontractors--General,2
Motion Picture Apparatus & Sup- plies,2
*Movers-Turniture,2
*Rayon Dyers,2
*Insurance-Property,2
"'-""Real Estate Loans",2
WOOLEN GOODS-MFRS,2
"*Fire , Escapes",2
*Lubricatlng Oils (See Oil Dealers) *Luggage,2
*PICTURE FRAMES and MIRRORS,2
Woodenwear Mfrs,2
Linens-Rental (See also Dry Goods),2
HAIR GOODS (HUMAN) MANUFACTURERS,2
"""CLOTHING MANUFACTURERS- CHILDREN'S""",2
INSULATING MATERIAIS,2
CAP MFRS,2
"""BAKERS' SUPPLIES and EQUIP- MENT""",2
COOPERS,2
CORDAGE AND TWINE- MFRS AND WHOL,2
*Bank Lithographers,2
*Lubricating Oils (See Oil Dealers),2
"*Aeademles (See Schools, Colleges & Acade- mies) *Achent Insurance",2
SURGICAL APPLIANCES,2
*Woolen Goods-Mirs (See Textile Mfrs) Wo-rkmefs Compensation Insurance,2
*ngqers,2
Relriuerators-Sales & Service,2
*Repairing-Pountain Pens,2
*P1nanc1ng-Automoblles,2
DETECTIVE AGENCIES C I S INC (COUNTER INTELLIGENCE SERVICES) 39,2
SURGICAL INSTRUMENTS- MANUFACT URE RS,2
*SEWER BUILDERS and CONTRAC- TORS,2
Printenf Supplies & Equipment,2
*Slding,2
FIRE APPARATUS AND SUPPLIES,2
Hat & Gap Dealers-Retail (See also Mews Furnishings- Retail),2
*Unit Heaters & Convectors,2
Feed Dealers-Retail,2
EXPRESS,2
*Machinists-Automotive,2
"Bottlem-Mineral, Spring & Dis- tilled Water",2
"""PRINTERS' SUPPLIES and EQUIP- MENT""",2
SHOE DEALERS-WHOLESALE and JOBBERS,2
"*Arches, Metal and Arch Bead",2
"""' *INSURANCE AGENTS""",2
*Clothlng on credit,2
Malt and Hops,2
MATERIAL HANDLING EQUIPME NT,2
BOAT DEALERS-REPAIR aha SUPPLIES,2
"""'Textlle Mirs-Woolen and Worsted Goods""",2
Live Stock-Dealers & Commis- sio,2
*Machinisty Tools,2
"""*A1'R CONDITIONERS-ROOM""",2
SOAP MFRS,2
CONTRACTORQ SUPPLIES AND EQUIPMENT- RENTAL,2
AMUSEMENT COMPANIE,2
*Braldlng Machine Mfrs,2
"""'Electrical AppliancesAWholee- sale""",2
"*Brass Founders (See Founders-Brass) *Brass Goods & Novelties (See Founders-Brass, Bronze & Aluminum) *Brass Manujacturers",1
*Enameling,1
"""1kT'ranspin'tatioanaxdcab""",1
INK MANUFACTURERS-WRITING,1
"""*Madhinists' Tools""",1
REGULATOR MFRS TEMPERATURE AND PRESSURE,1
Bicycle Dealers-Wholmale,1
"""BEADED ARTICLES REPAIRING '""",1
"""'MASON CONTRACTORS""",1
*Advertisinq Gounsel-Radio,1
* ROOFING MATE RIALS,1
*Roofing Contractors,1
Sets,1
*Auto Spring Mfrs & Repairiars,1
"""'Glass Breakage Insurance""",1
Blcycles-Mfrs,1
* PE NSIO NS,1
*Steel Bars-S-teel and Steel Products,1
CONCRETE and CINDER BLOCK MANUFAC TURERS,1
Greeting Gards-Wholesale,1
*Pumlgating,1
Radiator Mirs-Automoblle,1
"""Portable Buildlnns-Mh's""",1
*Heatinu Sunnlios,1
Time Recordersr-Dealers,1
"""\'Tusib1e Enamels",1
Furniture Manufacturers,1
INVESTMEN T BROKERS,1
*Job Estimates-Paintinu,1
*Refrigerators-Freezers- Used-Reconditioned,1
-Wholesale Distributors,1
Gash Reglsters-Repalrers,1
*WINES AND LIQUORS- RETAIL,1
Regulator MIrs-Tmnperature - &c,1
*Windows-Combination Storm & Scree,1
*WINDOWS-STEEL,1
Statuarv,1
Storm Windows,1
"""*Loan&-I'arm""",1
ADVERTISING- OUTDOOR,1
PUPAT OES--WHOLESALE AND COMMISSION,1
*PAIIS and ASH CANS- GALVANIZED,1
"""*PUBLIC ADDRESS -'SOUND SYSTEMS""",1
BOAT DEALERS and SUPPLIES,1
*Bromze Tablets,1
1hlulvertlslng Analysis,1
RE FRIGERATOR MANUFACTUR- ERS,1
Corrug ated Boxes,1
*HOUSE PLANS- SYNDICATED-NEWSPAPER HOUSE FEATURES,1
*TREE PRUNING,1
"""PAINTERS",1
"""'AUTOMOBILE RADIATORS""",1
*Metal Stampings-Mfrs,1
*Numberinq Machines,1
*STORAGE BATTERIES (See Battery Service Station),1
"""I'K'.lTCHENS--GE NE VA and DE LUKE WOOD UNITS""",1
*Road & Construction Machinery,1
"""1g'Ash Hoists\n\nM4.""",1
"""*PAINTERS' and DECORATORS, SUPPLIES""",1
"*0ment Building Blocks (See Concrete Block Mfrs) *Cement, Cement Paint & Cement Pipe",1
"""f-'Reirigerators---Ice""",1
aRoofing-Ti,1
Buckle & Clasp Mirs,1
*Roofing-Tar & Gravel,1
Stokers-coal,1
""", 'Prlnters' Blankets""",1
ACDQN ST,1
"""'casket Mtrs-Burial (See'Undertakery Supplies) Cast Stone Mfrs""",1
MULTILITH OFFSET DUPLICATORS,1
COAL 8; OIL CO (Coal and,1
*Luggage-Retail,1
Ignition Devices & Systems Mfrs & Supplies,1
"""'l'1re Brick, Fire Tile & Retrac- tory cements""",1
BURIAL VAULT MANUFACTURER MANUFACTURERS,1
"China, Crockery, Glassware and Earthenware-Retail",1
*GALVANIZED SHEETS,1
"""'Abrasives-Grains & Wheels""",1
WIPE and BOILER COVERING,1
sio-nal Control,1
szrinters-Catalog,1
2 Nnrserymen (See also Gardeners),1
*Poundry Patterns-Wood and Metal,1
* LOANS-MODERNIZATION,1
*Manufacturers1 Supplies,1
"*Insu1ati-on-Electrical, Cold, Heat & Sound",1
*Ambulance Service,1
F LORISTS-WHOLESA LE,1
"""*CLOTHING-CHILDREN'S AND INFANTS,-RETAIL""",1
"""""\'Painters\' and Decorators\' Sup- Plies",1
"*Brass Founders (See Founders-Brass) - *Brass Goods & Novelties (See Founders-Brass, Bronze & Aluminum) *Brass Manufacturers",1
*P1astics-Retail,1
"""Welding &' Cutting Apparatus""",1
"""ARTISTS' MATERIAIS""",1
Mews Furnishings-Wholesale,1
*-Stove Pipe & Elbows,1
*Jewelers  Moulds,1
*Transportatlon Insurance,1
Woodenwerar Mfrs v,1
ftcontractom-Gasoline Shovel Work,1
*Textfle Mfrs-Worsted Goods,1
Fur Dealers-Raw,1
*Machinery-Experimental,1
"SASH, WINDOWS, DOORS AN D TRIM DEALERS",1
PE NSATION,1
*Pool Rooms (See Billiard Rooms) *Porch Shades,1
*BROADCAS TING STATIONS- RADIO AND TE LEVISION,1
Mending Tissues,1
*Merchant Tailors (See Tailors) Messenger Service,1
*INSURANCE-ACCIDENT AND HEALTH,1
*Heavv Hardware-Wholesale and Jobbers,1
AQUARIUMS -PUBLIC,1
1*OIL AND LUBRICANTS- WHOLESALE,1
"""TEXTILE MFRS' SUPPLIES AND EQUIPMENT-MFRS""",1
*0100k Materials,1
AETRACTORS,1
*Draperles (See Curtains & Fixtures) *Drawing Materials,1
Bottlers-Beer & Ale,1
TAILORS-OONTRACPING,1
"""1v'Bonds-Insurance""",1
*REFRIGERATORS- ELECTRIC,1
*Asphalts & Rmad Oils,1
Foundry Supplies and Equipment;,1
*PRINTERS-OFFSET,1
(SEE ALSO CLUBS),1
Tailors-Trimmings,1
*Annealing,1
1WInsurance-Windstorm,1
Rig gets,1
*Buslness Colleges,1
Steamship Agencies,1
*Auctioneers-Real Estate,1
*DRUGGISTS-RETAIL-WHOLESALE,1
*010thing Dealers-Credit,1
*ADVER TISING- RADIO and TELEVISION,1
"*Desks, Chairs and Furniture -Office",1
*Bulletin Boards-Gork,1
WGommercial Air conditioning,1
"""'LOANS-FARM""",1
*Devxtrines,1
*C HROMATE CONVE RSION COATINGS,1
LAWN MOWER REPAIRE RS,1
HARDWARE DEALERS- WHOL AND JOBBERS,1
*CONCRETE CONSTRUCTION- CONTRACTORS,1
BIRTH CONTROL INFORMATION CENTERS,1
"""'OFFSET PRINTERS""",1
*SILK SCREEN PROCHSING,1
TUTORING SERVIC E,1
*Womews Suits and Coats- Retail,1
*Dalrles,1
"""*l'ancy Goods ' (See Notions & Fancy Goods- Retail) *Pans-Electric""",1
GOLF COURSE,1
NEON TUBING-MANUFACTUR ERS,1
lkCASTINGS- BRASS,1
KNIT GOODS- MANUF CTURERS,1
"""woumAc'r STAMPING""",1
WINDOW SHADE MFRS,1
CONTRACTORS- ROAD,1
*Doors-Kalamein & TlnClad,1
*ADVERTISING-CITY DIRECTORY,1
CONGREGATIONAL UNITARIAN,1
*Adverdising-Direct Mail,1
"""'cleansers-Blankets & Gur- tains""",1
*STAMPS and COINS,1
*Grinding Machinery Mfrs,1
*LOANS-REAL ESTATE,1
*WOME N  S APPARE L-RE TAIL,1
1kcaulking Compounds & Guns,1
*contract Stamping,1
*Bridge Railinu-Metal,1
* FISHING TACKLE-WHOLE- SALE,1
*Asphalt & Concrete Pavements,1
Pipes & Smokers Articles- Mfrs,1
"*""\'Steel Bars-Steel and Steel Products",1
*0il Heaters and Burners,1
TOILET PREPARATIONS-LMFRS,1
*DUPLICAT1NG MACHINES- MULTILITH OFFSET DUPLICATORS,1
"""'Men's Furnishing Goods""",1
PAINT MFRS,1
mCivil Engineers (See also Engineers-Civil),1
*CASTINGS-ALUMINUM,1
*Jewelrv Tag Mfrs,1
"""l' MASONS' BUILDING MATERIALS""",1
Contractors-Tlling,1
Englneers-Electrlcal,1
*Br0lkers-Paw,1
MICROFILMIN G EQUIPMENT AND SERVICE,1
* CARPENTERS,1
COAL AN D COKE DEALERS-RETAIL,1
*Eome Paintinu,1
Safety Devices and Equipment,1
*TRUCK TRANSMISSIONS,1
X-ray Apparatus and Supplies,1
*COUNCIL DEVE LOPMENTS,1
FLAVORING EXTRACTS AN D ESSENCE MFRS,1
*CESSPOOL CLEANERS,1
"""'TRUCK EQUIPMENT AND PARTS""",1
CENTER 1 LA SALLE SQUARE,1
"""*Insu1ation-Electrical, Gold, 8 ' Heat & Sound""",1
"""*Woolen Goods Manufacturers ( See Textile Mfrs) *Workmen's Gomnensation In- surance""",1
*Civil Investigatious,1
Foundry Supplies & Equipmenf,1
*Residential Painters,1
*REAL ESTATE -PROPERTY MANAGEMENT,1
*INDUSTRIAL PROPE RTY,1
*Bullding Maintenance Special- ties,1
*TRAVE LERS AID,1
Shooting Gallaries,1
WINDOWS,1
ffContractlors-Heavy Machinery Movers,1
*Pou1ttv Supplies,1
AIR FREIGHT AND EXPRESS-CONTD,1
"""I'PAINT STRIPPERS""",1
"""'GROCERS2 SUNDRIES-RETAIL""",1
"""Bicycle Dealers-'Wholesale""",1
Tanks-Steel,1
*Planing Mills ( See Saw Mills) *Planographing,1
*Brake Service,1
"""'Pences-Wire-Iron""",1
"SASH, WINDOWS, DOORS AN D TRIM-DEALERS",1
GARAGE DOOR MANUFACTURERS,1
"Technoprint Co 8 Empire\nThompson & Thompson Inc 33 Broad *Property,Management",1
*Soaps-Industrial and Laundry,1
*Automobi1e TOWihg Service,1
*Tile contractors,1
GLUE MFRS,1
*TYpewriter Dealers,1
*Jewelry Repairing,1
*Real Estate & Insurance,1
*Dyers,1
*TRACTOR TRAILERS- HEAVY TRUCKS,1
"CHINA, CROCKERY, GLASSWARE and EAR THENWARE-WHOL E- SALE",1
"""*Men's Punishing Goods""",1
Welding & Cutting. Apparatus,1
*InVestigations-Private Detective,1
*REAL ESTATE TITLES EXAMINED and G UARANTEED,1
*civil Engineers (See also Engineers-Civil),1
WASHER AN D DRYER SALES AND SERVICE,1
*Postaue Stamp Collectors (See N umismatists) *Postage Stamp Dealers,1
*Glass-Wlndow,1
"""I' BAL LS- HOLLOW-METAL""",1
"""""\'Crosses-Mfrs",1
*Package Stores,1
*Gertified Public Accountants,1
*Asphalt Shingles and Rooting,1
*PACKAGING MATERIALS- SPECIAL and GOVERNMENT REQUIREMENTS,1
*Puel Oil-Industrial,1
CONSTRUCTION,1
TELEVISION SYSTEMS AND EQUIPMENT-CLOSED CIRCUIT,1
*Rope (See Cordage & Twine) *Rope-Hemp & Wire,1
SEALING COMPOUNDS,1
Textile Whmay,1
MAPS ATLASES AN D CHARTS,1
LIGHTING EQUIPMENT- MANUFACT URERS,1
*Cpntractors-Roofing,1
GROCERS,1
*CARPETS BY SCOTT,1
* REALTORS,1
DRY ICE-MFRS AND WHOLHALE,1
"""Hangers. Pulleys and Shattlng",1
Lodges.,1
*Pavlng Contractors-Asphalt,1
"""Platers' Supplies 8; Equipment""",1
*ENGRAVER.S -M ETAIS AND PLASTIC,1
"""*Textile Printers' & Pinishers' Supplies""",1
*Estatw Managed,1
ENGINEE RS- DESIGNING,1
*Wall COVering-bloth-Sanitas and Wall Canvas,1
CONTRACTORS-PLUGGIN G,1
*Employment Service,1
*Master Builders Products,1
*Decorators-Interlor,1
Basket Mfrs;,1
WATCH CASE MANUFAC TURERS,1
*Automobile Slip Covers,1
ME NT,1
*BANK DIRECTORES,1
"""f'Asbastos Shingles""",1
HAT MANUFAC TURERS,1
Shafting. Hangers & Pulleys,1
GREEK ORTHODOX,1
*PAPER BOX MANUFACTURERS,1
Bicycle Dealers-Wholesale -,1
Insurance Companies-Bnrial,1
*I.eather Goods,1
* DROP F ORGINGS,1
"*PIPE, VALVES AND FITTINGS",1
*LIGHTING FIXTURES,1
*CHILDREN1S APPAREL,1
felnsurance-Public Liability,1
IMPROVEMENT,1
Hair Gaods (Human)-Mfrs,1
"""Can Manufacturu's""",1
*Blectrical Constructio,1
*Umbrellas,1
"""35 Buyers' Guide and left side finEs""",1
*BEADS- ME TAL,1
"""1'Machinery Castings""",1
* PACKING-FURNITURE,1
*BOUTIQUES,1
Adolph 32 Custom House R506,1
"""v'Insnrance Companies-Life""",1
"""*'-'Dextrines""",1
"""'Insulatlon Contractors""",1
11V,1
*Ottice Stationery & Supplies,1
"""'8TEEL STAMPS""",1
"""'COPYING MACHINES AND SUPPLIES""",1
"*B-adges, Emblems & Charms",1
*Water Supply Systms,1
*AUTOMOB1LE ASSOC IATIONS (See also Clubs),1
HARDWARE MANUFAC TURERS,1
Tanners & Carriers,1
*VACUUM CLEANERS- DEALERS,1
*Prlnbers-Label,1
*Tinsmnhs (See Sheet Metal Workers) Tinware Mfrs,1
"PROVIDENGE, R. I-",1
"*Bolts, Nuts and washers- Dealers",1
*Collection Agencies,1
*Clock Materials,1
SIGNALIN G DEVICES AN D SYSTEMS,1
*Partitions-Stee1,1
"""*Metal Gara'ges-Mfrs""",1
CLUBS - COUNTRY,1
"""*Buil.ders' Finish-""",1
WIRE MANUFACTURERS FOR JEWELRY,1
wEngineers & Contractors,1
"""*Plasterers' Ornaments-Model- ers & Carvers""",1
*Doctor Blades,1
Transportation-Preight-Rall A & Watau- - (See also Steamboat Lines),1
*0ffice Outfitters,1
* ROSARIES,1
WATER HEATE RS-E LECTRIC,1
*Bases-Lam,1
*Dies,1
Syrups & Molassewfrs,1
*ACETYLENE,1
*FIREPLACE EQUIPMENT,1
ADJUSTE RS- Contd,1
"""1 *I'iredoors""",1
"""*BURGLAR and FIRE ALARM N OTIFIC ATION, WATC HMAN 'S SUPE RVISORY SE RVICE""",1
*Hammer&-Hide Paced,1
*Leather-Caltskins,1
*Display Boxes,1
*PAINT-WHOLESALE AN D RETAIL-FIRE RETARDAN T,1
*Comice Manufacturers,1
IN C,1
*Hospital Service,1
"""*Absestos Materials '& Shingles Z-""",1
"Sash. Wlndaws, Doors & Trim- Dealers (See also Doors, Sash & Blinds)",1
*Hardware Dealers-Wholesale Distributors,1
*General Merchandise-Whole- sale,1
Plumbing),1
* Gontractors-Industrial,1
l*ROPE AN D CORDAGE,1
"*ENGINEERS and CONTRACTORS ,",1
*Bui1ding Contractors,1
*Guard Rail Erectors,1
*Electrlc Tools,1
"*Insulation-Ele-ctrical, Cold, Heat & Sound",1
HlANGES-ELECTRIC,1
"""*Stevedores '""",1
"""*I'oundry Patterns-Wood and Metal""",1
*ELECTRIC STOVES,1
WALLPAPER MFRS,1
"""I\n\n*I'uel Oil Pumps""",1
*Cruim & Tours,1
"""MACHINISTS' SUPPLIES AND TOOL TOOLS""",1
*HEATING CONTRACTORS-CONTD,1
*Textlle MIrs-Rayon & Silk,1
*WINDOWS AN D DOORS- COMBINATION,1
"""""\'0il-Red",1
"""'*Teitlle Mirs-Rayon & Silk""",1
"""'Pa.per-Drawing""",1
"Quality Paperh 110 TWEED STREET PAWTUGKET, R. I. Tel. PA wtucket 2-4400 Exporters (See also Importers)",1
CLEANIN G COMPOUND MFRS,1
* *Abraslves,1
*Job Estimates-Painting,1
*Pillow Sanitizing,1
"Physiciany & Surgeons, Ex- change",1
INK MANUFAC TURERS -WRITING,1
"""*Men's Clothing""",1
*CLEANERS -GENERAL,1
AUTOMOBILE ACCESSORIES and PARTS-MANUFACTURERS,1
*Mill Wofk,1
*Kiln Dried Dumber,1
"""'Enamel Mfrs""",1
Flavoring Extracts-Mfrs,1
*Sprinkler Installations,1
14 Third tels GAspee 3621-3622-For further information see page 108 Buy- ers  Guide *Roving Cans & Springs,1
Entertainers,1
"""\'LAND SURVEYORS",1
*Contractors-Traller Service,1
Toys & Games-Mtrs,1
"*Shirts, Collars & Cuffs Laun- dared",1
*Plastics-Retail,1
*Manuiacturing Chemists,1
"""PATTERN MAKERS' TOOLS AND SUPPLIES""",1
"*Pumaces & Ranges (See also Stoves, &c)",1
*Repairing-Poruntain Pens,1
... x Estates-Ofiices of (See also Real Estate Owners and Dealers),1
Billiard Rooms Supplies,1
"""'Masks""",1
"""1B'Apothecarles (See Druggists) *Appraisals-Real Estate""",1
"""'Plastlc Molding-Iniection""",1
"""Bankers & Brokers (See Brokers; also Trust Com- panies) 'Bank's-Co-operative""",1
J ewelry-Stone Setters,1
*Exporters (See Importers),1
Humane Annuities,1
*COKE -RETAIL,1
IHaABEL PRINTERS,1
"""1fv'Mimeograph Machines""",1
"""Clothing Mfrs-Women's &""",1
"""*Lime, Brick, Cement, Sand, Hair, Plaster Etc (See also Masons'Building Ma- terials)""",1
Prepared Poods-Mtrs,1
*Wheel Alignment,1
"*Men,s Pumishings-Tuxedo Renting",1
*INSURANCE -GENERAL,1
Ignition Devices & Systemse- Mfrs,1
*Welding R0ds & Supplies,1
WATER BEDS,1
*WOMEWS READY-to-WEAR,1
"'*""Poreign Banking",1
"""*Loans-I'inance Companies""",1
TOILET PRE PARATIONS- WHOLESALE,1
"*Brick,0 Cement, Lime, Plaster, Pipe &c",1
"""CLOTHING MANUFACTURERS- MEN'S""",1
*AUTOMOB1LE BATTERIES,1
. *Maillng-Letters-Advertising,1
*APPLIA NC ES- ELEC TRIC,1
*HALLS-BANQUET,1
*Var-ltyplng,1
*Bulldin-g Paper,1
*Goncrete--Readv Mixed,1
*LOANS-MODERNIZATION,1
"""'Plre Escape Mfrs""",1
"Engineers, Supplies and Mater- ials",1
*Oyster Dealers,1
*Textile Machinery Specialties,1
*Abrasives Grains & Wheels,1
IwINSURANCE-OCEAN AND INLAND MARINE,1
"""SASH, WINDOWS, DOORS and TRIM JDEALERS '""",1
*Electrical constructio,1
* OXYGE N,1
"*Metal Windows-Casement, Double Hung & Factory TYpes",1
*Cleamers & Dyers,1
"""'Underwear-Wholesale & Job-""",1
BUILDING WRE CKERS,1
*AUTOMOBILE BATTE RIES,1
"""*INFANTS' and CHILDREN'S APPAREL""",1
*Poundations,1
Steam Fitters,1
*PRINTE RS- CATALOG,1
"l""INDUSTRIAL FUEL OIL",1
"""'Watchmakers' Materials""",1
WATCH MANUFAC TURERS,1
"""'CAULKING CONTRACTORS""",1
*EXcavating Machinery anti Eauinment,1
"""I'tSTAMPING WORKS AND DIE CUTTING""",1
"*Brooms, Brushes & Maps-Mirs",1
*DUPLICATING MACHINES- MULTILITH OFFSET DUPLICATORS,1
Electric Motors & Generators-,1
fnypewriter Dealers,1
*Puhlic Relations Counsel,1
*B atteries-Storane,1
*Manu1acturery Suppllm,1
Physio Therapy,1
STATISTICIAN S,1
*Wind0w Awnings,1
"1""Lumber Dealers-Used",1
*PLATE GLASS,1
*Ornamecntal Iron Work,1
*FLOOR LAYING,1
*PHO TOG RAPHIC APPARATUS and SUPPLIES,1
*WINDOW MANUFACTURERS,1
REFRIGERATION- WHOLESA LE SUPPLIES,1
*Steel Shelving,1
"""MACHINISTS' SUPPLIES AND TOOLS""",1
MICHIGAN 48231 MALT AND HOPS,1
*Signs-Traffic,1
"""*I'orei,qn Exchange""",1
*MUSIC STORES,1
*Merchant Tailors ( See Tailors) *Metal Checks,1
*Dyers--Yar,1
*RIGGIIIIG,1
Woodenware Mirs,1
*HABERDASHERS,1
*Insurance-Ploater,1
*Pianos For Rent,1
"""*Tile Contractors '""",1
"CLOTHING -WOMEN,S-WHOLE- SALE",1
*INSIGNIA,1
*Typewriters,1
PAPER RULERS . FENCE. MANUFACTURERS,1
*Grushed Stone,1
